timestep;x;y;z;w;p;r
5436;-39.22102;-59.221016;-204;-176;1;84
5440;-38.796783;-58.796783;-204;-176;1;84
5444;-38.372482;-58.372486;-204;-176;1;84
5448;-37.948235;-57.948235;-204;-176;1;84
5452;-37.523998;-57.523998;-203.999985;-176;1;84
5456;-37.099693;-57.099693;-204;-176;1;84
5460;-36.675453;-56.675457;-204;-176;1;84
5464;-36.251205;-56.251202;-204;-176;1;84
5468;-35.82692;-55.826916;-204.000015;-176;1;84
5472;-35.402676;-55.402676;-204;-176;1;84
5476;-34.978374;-54.978378;-204;-176;1;84
5480;-34.554138;-54.554138;-204;-176;1;84
5484;-34.129883;-54.129879;-204;-176;1;84
5488;-33.705612;-53.705612;-204;-176;1;84
5492;-33.281357;-53.281353;-204;-176;1;84
5496;-32.857056;-52.857056;-204;-176;1;84
5500;-32.4328;-52.4328;-204;-176;1;84
5504;-32.008568;-52.008575;-204;-176;1;84
5508;-31.584274;-51.584274;-204;-176;1;84
5512;-31.160021;-51.160023;-204;-176;1;84
5516;-30.73575;-50.735744;-204.000015;-176;1;84
5520;-30.311493;-50.311493;-204;-176;1;84
5524;-29.887238;-49.887245;-204;-176;1;84
5528;-29.462933;-49.462936;-204;-176;1;84
5532;-29.038712;-49.038715;-204;-176;1;84
5536;-28.614403;-48.614407;-204;-176;1;84
5540;-28.190155;-48.190159;-204;-176;1;84
5544;-27.76593;-47.765926;-204;-176;1;84
5548;-27.341631;-47.341629;-204;-176;1;84
5552;-26.917377;-46.917377;-204.000015;-176;1;84
5556;-26.493145;-46.493145;-204;-176;1;84
5560;-26.06885;-46.068851;-204;-176;1;84
5564;-25.644598;-45.6446;-204;-176;1;84
5568;-25.220295;-45.220295;-204;-176;1;84
5572;-24.796072;-44.79607;-204;-176;1;84
5576;-24.371819;-44.371819;-204;-176;1;84
5580;-23.947508;-43.94751;-204;-176;1;84
5584;-23.523287;-43.523289;-204;-176;1;84
5588;-23.09898;-43.098984;-204;-176;1;84
5592;-22.674728;-42.674728;-204;-176;1;84
5596;-22.250505;-42.250507;-204;-176;1;84
5600;-21.826206;-41.826199;-204;-176;1;84
5604;-21.401955;-41.401955;-204;-176;1;84
5608;-20.977648;-40.97765;-204;-176;1;84
5612;-20.553423;-40.553429;-204;-176;1;84
5616;-20.129173;-40.129173;-204;-176;1;84
5620;-19.704868;-39.704868;-204;-176;1;84
5624;-19.280645;-39.280647;-204;-176;1;84
5628;-18.856342;-38.856339;-204;-176;1;84
5632;-18.432093;-38.432091;-204;-176;1;84
5636;-18.007832;-38.007828;-204;-176;1;84
5640;-17.583561;-37.583565;-204;-176;1;84
5644;-17.159311;-37.159313;-204.000015;-176;1;84
5648;-16.735008;-36.735008;-204;-176;1;84
5652;-16.310787;-36.310783;-204;-176;1;84
5656;-15.88653;-35.886532;-204;-176;1;84
5660;-15.462222;-35.462231;-204;-176;1;84
5664;-15.037998;-35.037998;-204;-176;1;84
5668;-14.613749;-34.61375;-204;-176;1;84
5672;-14.189441;-34.189442;-204;-176;1;84
5676;-13.765191;-33.765194;-204;-176;1;84
5680;-13.340917;-33.340912;-204;-176;1;84
5684;-12.916667;-32.916664;-204;-176;1;84
5688;-12.492414;-32.492416;-204;-176;1;84
5692;-12.068132;-32.068134;-204;-176;1;84
5696;-11.643886;-31.64389;-204;-176;1;84
5700;-11.219585;-31.219585;-204;-176;1;84
5704;-10.795362;-30.795362;-204;-176;1;84
5708;-10.371109;-30.371107;-204;-176;1;84
5712;-9.946804;-29.946804;-204;-176;1;84
5716;-9.522543;-29.522547;-204;-176;1;84
5720;-9.098269;-29.098276;-204;-176;1;84
5724;-8.674015;-28.674019;-204;-176;1;84
5728;-8.24977;-28.249765;-204;-176;1;84
5732;-7.825488;-27.825491;-204;-176;1;84
5736;-7.401242;-27.401237;-204;-176;1;84
5740;-6.976945;-26.976942;-204;-176;1;84
5744;-6.552684;-26.552689;-204;-176;1;84
5748;-6.12846;-26.128464;-204;-176;1;84
5752;-5.704156;-25.704161;-204;-176;1;84
5756;-5.279903;-25.279902;-204;-176;1;84
5760;-4.855687;-24.855682;-204;-176;1;84
5764;-4.431383;-24.431376;-204;-176;1;84
5768;-4.00713;-24.007128;-204;-176;1;84
5772;-3.582848;-23.582848;-204;-176;1;84
5776;-3.158594;-23.1586;-204;-176;1;84
5780;-2.734341;-22.734341;-204;-176;1;84
5784;-2.310044;-22.310047;-204;-176;1;84
5788;-1.885813;-21.885813;-204;-176;1;84
5792;-1.461516;-21.461521;-204;-176;1;84
5796;-1.03727;-21.037266;-204;-176;1;84
5800;-0.613032;-20.613035;-204;-176;1;84
5804;-0.188735;-20.188738;-204;-176;1;84
5808;0.235518;-19.764477;-204;-176;1;84
5812;0.659822;-19.340179;-204;-176;1;84
5816;1.084046;-18.915949;-204;-176;1;84
5820;1.5083;-18.491705;-204;-176;1;84
5824;1.932604;-18.067402;-204;-176;1;84
5828;2.356827;-17.643169;-204;-176;1;84
5832;2.781124;-17.218874;-204;-176;1;84
5836;3.205385;-16.794619;-204;-176;1;84
5840;3.629601;-16.370399;-204;-176;1;84
5844;4.053905;-15.946087;-204;-176;1;84
5848;4.478159;-15.521841;-204;-176;1;84
5852;4.90242;-15.097584;-204;-176;1;84
5856;5.326694;-14.673317;-204;-176;1;84
5860;5.750947;-14.249056;-204;-176;1;84
5864;6.175244;-13.824752;-204;-176;1;84
5868;6.599475;-13.400528;-204;-176;1;84
5872;7.023721;-12.976274;-204;-176;1;84
5876;7.448018;-12.551978;-204;-176;1;84
5880;7.872256;-12.127747;-204;-176;1;84
5884;8.296553;-11.70345;-204;-176;1;84
5888;8.720799;-11.279197;-204;-176;1;84
5892;9.14506;-10.854937;-204;-176;1;84
5896;9.569326;-10.43067;-204;-176;1;84
5900;9.99358;-10.006408;-204;-176;1;84
5904;10.417892;-9.582111;-204;-176;1;84
5908;10.842115;-9.15788;-204;-176;1;84
5912;11.26637;-8.733634;-204;-176;1;84
5916;11.690674;-8.30933;-204;-176;1;84
5920;12.114919;-7.885085;-204;-176;1;84
5924;12.539201;-7.460803;-204;-176;1;84
5928;12.960355;-7.039649;-204;-176;1;84
5932;13.377322;-6.622682;-204;-176;1;84
5936;13.790308;-6.209695;-204;-176;1;84
5940;14.199225;-5.800775;-204;-176;1;84
5944;14.60432;-5.39568;-204;-176;1;84
5948;15.005564;-4.994432;-204;-176;1;84
5952;15.403086;-4.596918;-204;-176;1;84
5956;15.797034;-4.202962;-204;-176;1;84
5960;16.187407;-3.812585;-204;-176;1;84
5964;16.574286;-3.425717;-204;-176;1;84
5968;16.957855;-3.042148;-204;-176;1;84
5972;17.338037;-2.661963;-204;-176;1;84
5976;17.715044;-2.284951;-204;-176;1;84
5980;18.088823;-1.91118;-204;-176;1;84
5984;18.459507;-1.540486;-204;-176;1;84
5988;18.827196;-1.172803;-204;-176;1;84
5992;19.19187;-0.808129;-204;-176;1;84
5996;19.553707;-0.446295;-204;-176;1;84
6000;19.912638;-0.087366;-204;-176;1;84
6004;20.268793;0.268793;-204;-176;1;84
6008;20.62229;0.622289;-204;-176;1;84
6012;20.973045;0.973038;-204;-176;1;84
6016;21.321245;1.321244;-204;-176;1;84
6020;21.666845;1.666846;-204;-176;1;84
6024;22.009951;2.009951;-204;-176;1;84
6028;22.350636;2.350639;-204;-176;1;84
6032;22.688875;2.688879;-204;-176;1;84
6036;23.024797;3.024798;-204;-176;1;84
6040;23.358376;3.358367;-204;-176;1;84
6044;23.689705;3.689709;-204;-176;1;84
6048;24.01885;4.018847;-204;-176;1;84
6052;24.345785;4.345786;-204;-176;1;84
6056;24.670601;4.670601;-204;-176;1;84
6060;24.993376;4.993384;-204;-176;1;84
6064;25.314058;5.314057;-204;-176;1;84
6068;25.632778;5.632778;-204;-176;1;84
6072;25.949499;5.949495;-204;-176;1;84
6076;26.264294;6.26429;-204;-176;1;84
6080;26.577206;6.577215;-204;-176;1;84
6084;26.888264;6.888262;-204;-176;1;84
6088;27.197527;7.197528;-204;-176;1;84
6092;27.504959;7.504954;-204;-176;1;84
6096;27.810678;7.810675;-204;-176;1;84
6100;28.114677;8.114674;-204;-176;1;84
6104;28.416973;8.416974;-204;-176;1;84
6108;28.717659;8.717656;-204;-176;1;84
6112;29.016695;9.016693;-204;-176;1;84
6116;29.314121;9.314121;-204;-176;1;84
6120;29.610054;9.610058;-204;-176;1;84
6124;29.904379;9.904379;-204;-176;1;84
6128;30.197262;10.197268;-204;-176;1;84
6132;30.488626;10.488631;-204;-176;1;84
6136;30.778572;10.778572;-204;-176;1;84
6140;31.067104;11.067109;-204;-176;1;84
6144;31.354212;11.354204;-204;-176;1;84
6148;31.639975;11.639977;-204;-176;1;84
6152;31.924381;11.924382;-204;-176;1;84
6156;32.207458;12.207469;-204;-176;1;84
6160;32.489281;12.489285;-204;-176;1;84
6164;32.769798;12.7698;-204;-176;1;84
6168;33.049061;13.049066;-204;-176;1;84
6172;33.327129;13.327127;-204;-176;1;84
6176;33.603989;13.603992;-204;-176;1;84
6180;33.879669;13.879669;-204;-176;1;84
6184;34.154175;14.154173;-204;-176;1;84
6188;34.42754;14.427536;-204;-176;1;84
6192;34.699814;14.699807;-204;-176;1;84
6196;34.970947;14.970952;-204;-176;1;84
6200;35.241058;15.24107;-204;-176;1;84
6204;35.510071;15.510067;-204;-176;1;84
6208;35.778069;15.778067;-204;-176;1;84
6212;36.045033;16.045038;-204;-176;1;84
6216;36.310993;16.310995;-204;-176;1;84
6220;36.576008;16.576006;-204;-176;1;84
6224;36.840027;16.840031;-204;-176;1;84
6228;37.103077;17.103077;-204;-176;1;84
6232;37.365261;17.365255;-204;-176;1;84
6236;37.62648;17.626484;-204;-176;1;84
6240;37.886829;17.886826;-204;-176;1;84
6244;38.146278;18.146278;-204;-176;1;84
6248;38.404877;18.404884;-204;-176;1;84
6252;38.66264;18.662638;-204;-176;1;84
6256;38.919533;18.91954;-204;-176;1;84
6260;39.175625;19.175623;-204;-176;1;84
6264;39.43095;19.43095;-204;-176;1;84
6268;39.685478;19.685469;-204;-176;1;84
6272;39.939236;19.939236;-204;-176;1;84
6276;40.192226;20.19223;-204;-176;1;84
6280;40.444447;20.444443;-204;-176;1;84
6284;40.695988;20.69599;-204;-176;1;84
6288;40.946781;20.946779;-204;-176;1;84
6292;41.196911;21.196913;-204;-176;1;84
6296;41.446331;21.446329;-204;-176;1;84
6300;41.695061;21.695063;-204;-176;1;84
6304;41.943153;21.94315;-204;-176;1;84
6308;42.19059;22.190592;-204;-176;1;84
6312;42.437408;22.43741;-204;-176;1;84
6316;42.683571;22.683575;-204;-176;1;84
6320;42.929146;22.929152;-204;-176;1;84
6324;43.174156;23.174156;-204;-176;1;84
6328;43.418518;23.41852;-204;-176;1;84
6332;43.662354;23.662357;-204;-176;1;84
6336;43.905602;23.905603;-204;-176;1;84
6340;44.148293;24.148294;-204;-176;1;84
6344;44.39048;24.390486;-204;-176;1;84
6348;44.632099;24.632103;-204;-176;1;84
6352;44.873234;24.873238;-204;-176;1;84
6356;45.113865;25.113865;-204;-176;1;84
6360;45.353996;25.353991;-204;-176;1;84
6364;45.593651;25.593647;-204;-176;1;84
6368;45.832794;25.832796;-204;-176;1;84
6372;46.071487;26.071487;-204;-176;1;84
6376;46.309769;26.309767;-204;-176;1;84
6380;46.547592;26.547596;-204;-176;1;84
6384;46.785;26.784998;-204;-176;1;84
6388;47.021946;27.021944;-204;-176;1;84
6392;47.258503;27.258501;-204;-176;1;84
6396;47.494659;27.494659;-204;-176;1;84
6400;47.730412;27.730419;-204;-176;1;84
6404;47.965805;27.965811;-204;-176;1;84
6408;48.200829;28.20083;-204;-176;1;84
6412;48.435452;28.435453;-204;-176;1;84
6416;48.669788;28.669785;-204;-176;1;84
6420;48.903713;28.903719;-204;-176;1;84
6424;49.13736;29.13736;-204;-176;1;84
6428;49.370628;29.370638;-204;-176;1;84
6432;49.603611;29.603617;-204;-176;1;84
6436;49.836304;29.836304;-204;-176;1;84
6440;50.06868;30.06868;-204;-176;1;84
6444;50.300793;30.300791;-204;-176;1;84
6448;50.532578;30.532574;-204;-176;1;84
6452;50.764107;30.764107;-204;-176;1;84
6456;50.995426;30.995422;-204;-176;1;84
6460;51.22641;31.226418;-204;-176;1;84
6464;51.457195;31.457205;-204;-176;1;84
6468;51.687748;31.687748;-204;-176;1;84
6472;51.918056;31.918056;-204;-176;1;84
6476;52.148182;32.148182;-204;-176;1;84
6480;52.37804;32.378048;-204;-176;1;84
6484;52.607712;32.607708;-204;-176;1;84
6488;52.837223;32.837223;-204;-176;1;84
6492;53.066502;33.066505;-204;-176;1;84
6496;53.29565;33.295647;-204;-176;1;84
6500;53.524612;33.524612;-204;-176;1;84
6504;53.75338;33.753384;-204;-176;1;84
6508;53.982025;33.982029;-204;-176;1;84
6512;54.210506;34.21051;-204;-176;1;84
6516;54.438881;34.438885;-204;-176;1;84
6520;54.667072;34.667068;-204;-176;1;84
6524;54.895161;34.895164;-204;-176;1;84
6528;55.123161;35.123165;-204;-176;1;84
6532;55.351036;35.351036;-204;-176;1;84
6536;55.578823;35.578827;-204;-176;1;84
6540;55.806496;35.806496;-204;-176;1;84
6544;56.034081;36.034081;-204;-176;1;84
6548;56.261631;36.261639;-204;-176;1;84
6552;56.489079;36.489082;-204;-176;1;84
6556;56.71645;36.71645;-204;-176;1;84
6560;56.943817;36.943829;-204;-176;1;84
6564;57.171085;37.171089;-204;-176;1;84
6568;57.398373;37.398376;-204;-176;1;84
6572;57.625595;37.625595;-204;-176;1;84
6576;57.852776;37.852776;-204;-176;1;84
6580;58.07999;38.07999;-204;-176;1;84
6584;58.30714;38.30714;-204;-176;1;84
6588;58.53434;38.53434;-204;-176;1;84
6592;58.761517;38.761517;-204;-176;1;84
6596;58.988701;38.988701;-203.999985;-176;1;84
6600;59.215942;39.215946;-204;-176;1;84
